epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.5479,1.55573,2.28442,1.05231,0.92531,0.7504,0.88498,0.48314,1.09277,18.4947,0.83259,0.00066087,0.00066087,0.00066087
2,57.1749,1.35928,1.33024,1.00217,0.87958,0.84311,0.91496,0.53733,1.14123,6.94031,0.87422,0.00132313,0.00132313,0.00132313
3,70.2055,1.31555,1.07335,0.98782,0.88353,0.85826,0.90829,0.57631,1.06271,4.12972,0.85487,0.00198097,0.00198097,0.00198097
4,82.9438,1.27742,0.92048,0.96858,0.92446,0.85318,0.9307,0.59278,1.07717,3.28119,0.8576,0.0019801,0.0019801,0.0019801
5,96.0789,1.22234,0.85352,0.97358,0.94496,0.86514,0.94571,0.63766,0.99577,2.8632,0.8367,0.00197347,0.00197347,0.00197347
6,109.001,1.23297,0.8263,0.96577,0.92112,0.86743,0.93861,0.64003,0.961,2.00093,0.82204,0.00196683,0.00196683,0.00196683
7,121.851,1.1795,0.79607,0.95979,0.89613,0.85943,0.92394,0.53658,1.21691,1.83191,0.88152,0.0019602,0.0019602,0.0019602
8,134.589,1.16784,0.74024,0.94387,0.95478,0.86869,0.96194,0.68312,0.9119,2.50406,0.81624,0.00195357,0.00195357,0.00195357
9,147.102,1.19033,0.72662,0.94786,0.95618,0.90514,0.96379,0.66071,0.96395,1.93695,0.81617,0.00194693,0.00194693,0.00194693
10,159.938,1.1416,0.70905,0.93172,0.95506,0.92303,0.96823,0.69069,0.85924,5.30969,0.79255,0.0019403,0.0019403,0.0019403
11,172.452,1.11075,0.69456,0.93239,0.9647,0.93829,0.97517,0.71661,0.85741,2.63587,0.78518,0.00193367,0.00193367,0.00193367
12,185.234,1.11843,0.68152,0.92624,0.96222,0.90743,0.96844,0.69348,0.87884,1.63728,0.78383,0.00192703,0.00192703,0.00192703
13,198.204,1.08632,0.66161,0.91529,0.96054,0.91803,0.97161,0.70753,0.90511,1.52653,0.79696,0.0019204,0.0019204,0.0019204
14,211.107,1.08223,0.66883,0.93115,0.94918,0.89257,0.96315,0.69471,0.89174,4.77474,0.80293,0.00191377,0.00191377,0.00191377
15,224.022,1.08563,0.63835,0.92461,0.97114,0.92914,0.97559,0.71295,0.86696,1.06571,0.78669,0.00190713,0.00190713,0.00190713
16,236.674,1.05831,0.63207,0.91246,0.95535,0.95377,0.98222,0.74015,0.81545,2.62259,0.77008,0.0019005,0.0019005,0.0019005
17,249.393,1.04506,0.62871,0.91532,0.94569,0.93539,0.97519,0.72657,0.83316,1.12944,0.77779,0.00189387,0.00189387,0.00189387
18,262.137,1.0583,0.64414,0.91559,0.95077,0.92697,0.97395,0.71272,0.86425,0.99033,0.789,0.00188723,0.00188723,0.00188723
