epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,373.827,1.07538,0.60619,0.90134,0.97484,0.92992,0.97911,0.65228,1.01253,1.34499,0.80252,0.00182753,0.00182753,0.00182753
28,386.503,1.08351,0.61262,0.90073,0.96019,0.93709,0.97913,0.70696,0.8833,0.86185,0.78434,0.0018209,0.0018209,0.0018209
29,399.259,1.08243,0.61452,0.89807,0.9574,0.95034,0.97865,0.70156,0.88657,2.11133,0.77912,0.00181427,0.00181427,0.00181427
30,412.042,1.06786,0.59336,0.89373,0.96296,0.928,0.97383,0.69259,0.90764,1.06118,0.78832,0.00180763,0.00180763,0.00180763
31,424.876,1.06657,0.60423,0.89475,0.96645,0.93371,0.98046,0.69146,0.92163,1.4681,0.78309,0.001801,0.001801,0.001801
32,437.563,1.06419,0.60038,0.89234,0.96819,0.93928,0.97974,0.71006,0.88584,0.69437,0.77725,0.00179437,0.00179437,0.00179437
33,450.386,1.05474,0.58236,0.89214,0.95601,0.93029,0.97452,0.70306,0.88858,0.60438,0.78304,0.00178773,0.00178773,0.00178773
34,463.093,1.0307,0.57992,0.8862,0.95929,0.94261,0.9758,0.69492,0.8924,1.36067,0.78326,0.0017811,0.0017811,0.0017811
35,475.796,1.06446,0.59462,0.89283,0.96733,0.92914,0.97575,0.71002,0.88372,0.71389,0.78698,0.00177447,0.00177447,0.00177447
36,488.568,1.04236,0.57673,0.88414,0.96618,0.94673,0.9821,0.72243,0.86557,0.64242,0.782,0.00176783,0.00176783,0.00176783
37,501.295,1.0219,0.57147,0.88213,0.97624,0.928,0.97929,0.70656,0.8782,1.01888,0.7753,0.0017612,0.0017612,0.0017612
38,513.824,1.03402,0.56583,0.88572,0.96838,0.936,0.97979,0.6923,0.9349,0.82786,0.79316,0.00175457,0.00175457,0.00175457
39,526.326,1.02162,0.5667,0.88931,0.95829,0.91905,0.9698,0.69388,0.90311,0.7127,0.78986,0.00174793,0.00174793,0.00174793
40,539.027,1.01868,0.5671,0.88071,0.96364,0.9389,0.97989,0.71326,0.88211,1.13669,0.78558,0.0017413,0.0017413,0.0017413
41,551.795,1.03209,0.5689,0.87938,0.95744,0.94971,0.98074,0.71403,0.87072,1.63995,0.77876,0.00173467,0.00173467,0.00173467
42,564.582,1.02091,0.55911,0.87866,0.96472,0.93748,0.98215,0.71299,0.87478,1.34599,0.77957,0.00172803,0.00172803,0.00172803
43,577.24,1.02786,0.55633,0.87535,0.9783,0.92743,0.98117,0.72729,0.83341,0.82024,0.77006,0.0017214,0.0017214,0.0017214
44,589.906,1.02091,0.56528,0.88436,0.96595,0.9401,0.97897,0.70067,0.89206,1.78602,0.77894,0.00171477,0.00171477,0.00171477
45,602.525,1.00467,0.55622,0.87903,0.96595,0.952,0.9809,0.72539,0.85188,1.15082,0.7794,0.00170813,0.00170813,0.00170813
46,615.262,1.0178,0.55442,0.87704,0.97713,0.92777,0.97892,0.72361,0.86684,0.61837,0.77289,0.0017015,0.0017015,0.0017015
47,628.081,1.00873,0.54918,0.87766,0.96805,0.93506,0.97893,0.72581,0.83252,1.03085,0.77229,0.00169487,0.00169487,0.00169487
48,640.761,0.9861,0.52582,0.87304,0.97499,0.93257,0.9811,0.73167,0.85007,0.97592,0.78114,0.00168823,0.00168823,0.00168823
49,653.57,0.99497,0.53985,0.87682,0.97473,0.94171,0.98351,0.73419,0.84423,1.44885,0.77422,0.0016816,0.0016816,0.0016816
50,666.391,0.99249,0.54049,0.87452,0.96615,0.93829,0.98421,0.72059,0.86011,0.94736,0.77975,0.00167497,0.00167497,0.00167497
51,679.093,0.99776,0.54384,0.87321,0.96551,0.94057,0.98224,0.73008,0.84083,1.07767,0.78017,0.00166833,0.00166833,0.00166833
52,691.8,0.97202,0.52434,0.86874,0.9563,0.95035,0.98228,0.73421,0.84742,1.00069,0.78536,0.0016617,0.0016617,0.0016617
53,704.62,0.96134,0.51882,0.86755,0.97707,0.92526,0.97765,0.72071,0.86013,0.57363,0.78056,0.00165507,0.00165507,0.00165507
54,717.493,0.96258,0.51845,0.87422,0.96727,0.94582,0.98619,0.73584,0.842,1.31858,0.77284,0.00164843,0.00164843,0.00164843
55,730.087,0.97443,0.52305,0.87059,0.96734,0.94766,0.98343,0.72644,0.84123,1.29216,0.77347,0.0016418,0.0016418,0.0016418
56,742.887,0.95679,0.52076,0.86465,0.9537,0.944,0.98114,0.72996,0.85856,0.48083,0.78066,0.00163517,0.00163517,0.00163517
57,755.667,0.96414,0.5151,0.86995,0.96624,0.9486,0.98315,0.73014,0.8423,1.08316,0.77189,0.00162853,0.00162853,0.00162853
58,768.342,0.98497,0.52759,0.87885,0.96704,0.93891,0.98326,0.74491,0.83183,0.75768,0.77125,0.0016219,0.0016219,0.0016219
59,781.271,0.99075,0.53442,0.87288,0.96701,0.93789,0.98203,0.7332,0.84769,0.67195,0.7708,0.00161527,0.00161527,0.00161527
60,793.926,0.9677,0.52169,0.8682,0.96494,0.94351,0.98404,0.73308,0.84307,1.00008,0.77346,0.00160863,0.00160863,0.00160863
61,806.862,0.96627,0.51451,0.86652,0.96943,0.94231,0.98453,0.73941,0.81443,1.54556,0.76167,0.001602,0.001602,0.001602
62,819.84,0.98045,0.51905,0.87026,0.94641,0.96,0.98219,0.7406,0.8092,1.16172,0.76323,0.00159537,0.00159537,0.00159537
63,832.698,0.97488,0.51637,0.86804,0.978,0.93943,0.98449,0.73824,0.81381,0.70952,0.76621,0.00158873,0.00158873,0.00158873
64,845.432,0.97043,0.50964,0.86494,0.97243,0.92709,0.98268,0.73077,0.84442,0.63933,0.77244,0.0015821,0.0015821,0.0015821
65,858.164,0.95584,0.51143,0.86561,0.97058,0.93714,0.98434,0.73225,0.84911,1.29193,0.78713,0.00157547,0.00157547,0.00157547
66,871.01,0.9461,0.4971,0.86297,0.96194,0.94743,0.98135,0.73125,0.84418,1.20683,0.77098,0.00156883,0.00156883,0.00156883
67,883.623,0.98602,0.52528,0.87328,0.97401,0.9422,0.98166,0.73741,0.82248,0.90034,0.76505,0.0015622,0.0015622,0.0015622
68,896.251,0.9529,0.50459,0.86508,0.97519,0.94337,0.98519,0.73977,0.83844,0.98141,0.77303,0.00155557,0.00155557,0.00155557
69,908.957,0.94454,0.5001,0.86277,0.96758,0.95086,0.98426,0.74772,0.8133,0.71786,0.76992,0.00154893,0.00154893,0.00154893
70,921.673,0.92425,0.49132,0.85907,0.96933,0.94286,0.98371,0.73452,0.84019,1.18448,0.77487,0.0015423,0.0015423,0.0015423
71,934.155,0.9448,0.50173,0.85751,0.9698,0.94514,0.98574,0.74799,0.81682,1.28014,0.76609,0.00153567,0.00153567,0.00153567
72,946.668,0.9496,0.51828,0.8638,0.96605,0.94298,0.98317,0.74404,0.80876,0.7107,0.7628,0.00152903,0.00152903,0.00152903
73,959.558,0.94432,0.50515,0.85998,0.97734,0.93143,0.98365,0.74475,0.81407,0.66218,0.76392,0.0015224,0.0015224,0.0015224
74,972.261,0.93189,0.4927,0.85799,0.97539,0.93714,0.98586,0.74426,0.82116,0.72487,0.77224,0.00151577,0.00151577,0.00151577
75,984.944,0.93683,0.49992,0.86167,0.97929,0.93714,0.98272,0.73796,0.82106,0.85336,0.76513,0.00150913,0.00150913,0.00150913
76,997.766,0.94039,0.49771,0.86088,0.97279,0.93991,0.98393,0.74552,0.80325,0.91519,0.76281,0.0015025,0.0015025,0.0015025
77,1010.57,0.93678,0.48957,0.85877,0.9776,0.94629,0.9859,0.74947,0.80204,0.67605,0.75856,0.00149587,0.00149587,0.00149587
78,1023.25,0.9339,0.48577,0.86353,0.97065,0.94476,0.98299,0.74953,0.80695,0.72063,0.76725,0.00148923,0.00148923,0.00148923
79,1035.77,0.94133,0.50045,0.86657,0.98107,0.94771,0.98468,0.75651,0.7933,1.04082,0.76009,0.0014826,0.0014826,0.0014826
80,1048.56,0.91381,0.47968,0.85684,0.98003,0.93714,0.98339,0.7505,0.80134,0.57864,0.75947,0.00147597,0.00147597,0.00147597
81,1061.2,0.9192,0.49048,0.85766,0.95216,0.95886,0.98438,0.74086,0.79594,0.78975,0.75836,0.00146933,0.00146933,0.00146933
82,1073.9,0.90774,0.48999,0.85616,0.96831,0.943,0.98397,0.74731,0.81468,0.85856,0.7638,0.0014627,0.0014627,0.0014627
83,1086.58,0.92386,0.48637,0.85916,0.96509,0.9478,0.98417,0.74871,0.80113,1.06238,0.76719,0.00145607,0.00145607,0.00145607
84,1099.37,0.93905,0.50413,0.85978,0.95294,0.952,0.98627,0.75983,0.78991,0.83858,0.75663,0.00144943,0.00144943,0.00144943
85,1112.04,0.92499,0.48001,0.85447,0.97075,0.94813,0.98615,0.7566,0.78886,0.81716,0.75756,0.0014428,0.0014428,0.0014428
86,1124.82,0.91996,0.47879,0.86094,0.96844,0.94286,0.98554,0.75333,0.8111,0.82762,0.76729,0.00143617,0.00143617,0.00143617
87,1137.62,0.91551,0.47638,0.85661,0.97785,0.93257,0.98526,0.74643,0.82453,1.17155,0.76777,0.00142953,0.00142953,0.00142953
88,1150.2,0.9129,0.48016,0.85197,0.9675,0.94857,0.98454,0.75795,0.78377,0.62252,0.76208,0.0014229,0.0014229,0.0014229
89,1163.1,0.90311,0.48292,0.85777,0.9729,0.9435,0.98603,0.75341,0.79648,0.78406,0.75905,0.00141627,0.00141627,0.00141627
90,1175.96,0.9096,0.48115,0.85592,0.97234,0.95086,0.98485,0.75431,0.79229,0.67685,0.75787,0.00140963,0.00140963,0.00140963
91,1188.55,0.90092,0.48026,0.85354,0.96751,0.95301,0.98548,0.75611,0.77567,0.69303,0.75203,0.001403,0.001403,0.001403
92,1201.23,0.89382,0.47772,0.85041,0.95673,0.9602,0.98644,0.75991,0.78755,0.76288,0.76164,0.00139637,0.00139637,0.00139637
93,1213.79,0.89209,0.47407,0.85034,0.97166,0.944,0.9848,0.75586,0.79073,0.44942,0.75907,0.00138973,0.00138973,0.00138973
94,1226.56,0.89925,0.47245,0.85249,0.96097,0.95543,0.98432,0.75669,0.79727,0.44635,0.75981,0.0013831,0.0013831,0.0013831
95,1239.22,0.89891,0.46888,0.84982,0.96638,0.95267,0.98604,0.75936,0.78247,0.67752,0.75551,0.00137647,0.00137647,0.00137647
96,1252.13,0.89437,0.46864,0.85778,0.96565,0.96379,0.98681,0.75697,0.80794,0.47843,0.76508,0.00136983,0.00136983,0.00136983
97,1264.95,0.89165,0.47089,0.85033,0.96476,0.97002,0.98664,0.75648,0.79533,0.58128,0.75985,0.0013632,0.0013632,0.0013632
98,1277.55,0.89468,0.46549,0.85548,0.96966,0.94975,0.98605,0.75668,0.78763,0.60173,0.75882,0.00135657,0.00135657,0.00135657
99,1290.16,0.88893,0.46137,0.85726,0.97202,0.95284,0.98759,0.76851,0.78948,0.68888,0.76053,0.00134993,0.00134993,0.00134993
100,1302.85,0.90994,0.46834,0.8529,0.97084,0.9511,0.98595,0.76262,0.79638,0.53898,0.76455,0.0013433,0.0013433,0.0013433
101,1315.31,0.89206,0.47079,0.84962,0.97727,0.936,0.98626,0.76633,0.78213,0.61599,0.75914,0.00133667,0.00133667,0.00133667
102,1328.12,0.90549,0.47263,0.85775,0.96508,0.94746,0.98407,0.74924,0.80198,0.82359,0.76084,0.00133003,0.00133003,0.00133003
103,1340.95,0.8832,0.46043,0.8511,0.953,0.96914,0.98536,0.7616,0.77546,0.55734,0.76,0.0013234,0.0013234,0.0013234
104,1353.68,0.88465,0.46583,0.84976,0.96874,0.95625,0.98591,0.76164,0.79213,0.56319,0.76313,0.00131677,0.00131677,0.00131677
105,1366.35,0.8771,0.4575,0.84709,0.9732,0.95457,0.98676,0.7689,0.79023,0.51837,0.75759,0.00131013,0.00131013,0.00131013
106,1379.05,0.88084,0.45206,0.84715,0.9675,0.95271,0.98537,0.76556,0.79817,0.8235,0.76053,0.0013035,0.0013035,0.0013035
107,1391.81,0.88541,0.46767,0.85084,0.97643,0.94682,0.98624,0.76342,0.77366,0.79793,0.7561,0.00129687,0.00129687,0.00129687
108,1404.43,0.8755,0.46013,0.84931,0.9613,0.96114,0.98858,0.77099,0.76973,0.43622,0.75741,0.00129023,0.00129023,0.00129023
109,1417.11,0.88615,0.46355,0.85204,0.97146,0.96686,0.9877,0.76086,0.78727,0.60032,0.75556,0.0012836,0.0012836,0.0012836
110,1429.72,0.8897,0.46577,0.84588,0.97364,0.95886,0.98788,0.76332,0.77766,0.52143,0.75686,0.00127697,0.00127697,0.00127697
111,1442.47,0.88201,0.46077,0.85813,0.98183,0.944,0.98561,0.76164,0.77747,0.74158,0.75276,0.00127033,0.00127033,0.00127033
112,1455.05,0.87344,0.45394,0.84437,0.96758,0.95506,0.98694,0.76036,0.79712,1.02098,0.75898,0.0012637,0.0012637,0.0012637
113,1467.55,0.87133,0.44513,0.84776,0.96424,0.95519,0.98791,0.76415,0.78454,0.94154,0.7609,0.00125707,0.00125707,0.00125707
114,1480.13,0.87247,0.45275,0.8484,0.96002,0.96042,0.98539,0.76631,0.78506,0.90017,0.75782,0.00125043,0.00125043,0.00125043
115,1492.85,0.86397,0.44998,0.84906,0.97645,0.94762,0.98606,0.76685,0.77442,0.48869,0.75156,0.0012438,0.0012438,0.0012438
116,1505.37,0.85449,0.44085,0.84475,0.95378,0.95543,0.98445,0.75765,0.79412,0.97711,0.76112,0.00123717,0.00123717,0.00123717
117,1517.93,0.86206,0.45921,0.84511,0.96191,0.94857,0.98391,0.76501,0.77119,0.45959,0.75527,0.00123053,0.00123053,0.00123053
118,1530.72,0.87242,0.45409,0.84529,0.97582,0.94857,0.98497,0.76119,0.7783,0.63972,0.75625,0.0012239,0.0012239,0.0012239
119,1543.26,0.85638,0.44823,0.84468,0.9742,0.95086,0.98672,0.77438,0.76408,0.4219,0.75306,0.00121727,0.00121727,0.00121727
120,1556.18,0.87258,0.4522,0.84487,0.96172,0.95429,0.98731,0.76864,0.77338,0.65341,0.75704,0.00121063,0.00121063,0.00121063
121,1568.83,0.8647,0.45533,0.84053,0.96983,0.94514,0.98546,0.76668,0.78161,0.9804,0.75777,0.001204,0.001204,0.001204
122,1581.49,0.86137,0.44488,0.84682,0.96614,0.95429,0.98609,0.76235,0.78228,0.85399,0.75816,0.00119737,0.00119737,0.00119737
123,1594.19,0.87131,0.45007,0.84161,0.97425,0.95141,0.98497,0.76662,0.77454,0.51326,0.75695,0.00119073,0.00119073,0.00119073
124,1606.89,0.85791,0.44047,0.84802,0.97411,0.94615,0.98587,0.77277,0.77,0.98019,0.75564,0.0011841,0.0011841,0.0011841
125,1619.67,0.84847,0.44631,0.8443,0.97822,0.94171,0.98605,0.76782,0.77545,0.59523,0.76114,0.00117747,0.00117747,0.00117747
126,1632.3,0.8482,0.44873,0.84805,0.97204,0.95353,0.9879,0.76818,0.77081,1.27953,0.75632,0.00117083,0.00117083,0.00117083
127,1644.98,0.84845,0.44416,0.84475,0.96966,0.94857,0.98629,0.76774,0.77745,0.97963,0.75887,0.0011642,0.0011642,0.0011642
128,1657.55,0.84162,0.42997,0.83966,0.97109,0.95314,0.98588,0.77211,0.78525,0.85808,0.76236,0.00115757,0.00115757,0.00115757
129,1670.32,0.8358,0.439,0.83938,0.96766,0.95747,0.98599,0.76595,0.76981,0.87737,0.75499,0.00115093,0.00115093,0.00115093
130,1682.89,0.84202,0.43347,0.8434,0.96009,0.9623,0.98695,0.77508,0.76958,0.55022,0.75863,0.0011443,0.0011443,0.0011443
131,1695.76,0.83626,0.43011,0.83909,0.97012,0.96486,0.98637,0.76899,0.76964,0.70732,0.75484,0.00113767,0.00113767,0.00113767
132,1708.57,0.85252,0.43692,0.84332,0.97218,0.96,0.98759,0.76889,0.76737,0.49096,0.75787,0.00113103,0.00113103,0.00113103
133,1721.52,0.83015,0.42844,0.84021,0.96622,0.96343,0.98738,0.76889,0.76204,0.65718,0.75704,0.0011244,0.0011244,0.0011244
134,1734.52,0.84554,0.4409,0.83912,0.9702,0.96571,0.98727,0.76897,0.77359,0.82333,0.75546,0.00111777,0.00111777,0.00111777
135,1747.16,0.83799,0.43455,0.83592,0.97777,0.95488,0.98611,0.77393,0.77678,0.47323,0.75631,0.00111113,0.00111113,0.00111113
136,1759.86,0.82903,0.42704,0.83954,0.97656,0.95246,0.98435,0.76856,0.77238,0.73582,0.75595,0.0011045,0.0011045,0.0011045
137,1772.77,0.83387,0.4354,0.83868,0.97627,0.95886,0.98723,0.76858,0.77224,0.50645,0.75629,0.00109787,0.00109787,0.00109787
138,1785.41,0.84169,0.44239,0.83923,0.9753,0.95657,0.98959,0.77215,0.77238,0.38639,0.7568,0.00109123,0.00109123,0.00109123
139,1798.1,0.82653,0.43137,0.83871,0.97682,0.96319,0.98757,0.77318,0.76604,0.71955,0.7565,0.0010846,0.0010846,0.0010846
140,1810.72,0.83729,0.43217,0.83799,0.96994,0.96457,0.98683,0.7731,0.77755,0.62811,0.75576,0.00107797,0.00107797,0.00107797
141,1823.35,0.82305,0.42622,0.83894,0.97327,0.95725,0.9872,0.77361,0.75785,0.77116,0.75231,0.00107133,0.00107133,0.00107133
142,1836.05,0.84918,0.43927,0.84521,0.96639,0.96114,0.987,0.77172,0.76728,0.66945,0.75793,0.0010647,0.0010647,0.0010647
143,1848.77,0.8255,0.43028,0.83772,0.98283,0.95886,0.98709,0.77431,0.763,0.46678,0.75347,0.00105807,0.00105807,0.00105807
144,1861.52,0.84188,0.43227,0.83945,0.97481,0.96686,0.987,0.77143,0.76636,0.61026,0.75285,0.00105143,0.00105143,0.00105143
145,1874.47,0.82799,0.43279,0.83798,0.97015,0.96568,0.98923,0.77567,0.77277,0.55464,0.75538,0.0010448,0.0010448,0.0010448
146,1887.17,0.82951,0.43453,0.84061,0.97781,0.96457,0.9912,0.76931,0.77086,0.81272,0.75663,0.00103817,0.00103817,0.00103817
147,1899.83,0.83397,0.42772,0.83957,0.97345,0.96374,0.99046,0.7783,0.76741,0.68109,0.75577,0.00103153,0.00103153,0.00103153
148,1912.67,0.81378,0.42186,0.83712,0.97226,0.96,0.98861,0.77537,0.76943,0.39353,0.75741,0.0010249,0.0010249,0.0010249
149,1925.44,0.82546,0.43075,0.83841,0.97795,0.94743,0.98823,0.77097,0.77643,0.49082,0.75807,0.00101827,0.00101827,0.00101827
150,1938.07,0.82667,0.43906,0.83372,0.97543,0.95273,0.98706,0.76881,0.76818,0.83316,0.75761,0.00101163,0.00101163,0.00101163
151,1950.68,0.80973,0.42038,0.83483,0.98026,0.95429,0.9879,0.77232,0.77355,0.46058,0.75642,0.001005,0.001005,0.001005
152,1963.43,0.82577,0.43117,0.8424,0.97798,0.94514,0.98795,0.77314,0.76857,0.67955,0.75665,0.000998367,0.000998367,0.000998367
153,1976.11,0.79586,0.41595,0.83039,0.98009,0.95771,0.98773,0.77276,0.76452,0.66111,0.75332,0.000991733,0.000991733,0.000991733
154,1988.81,0.82064,0.42631,0.83324,0.97365,0.95429,0.98581,0.77459,0.75694,0.60041,0.75397,0.0009851,0.0009851,0.0009851
155,2001.52,0.8251,0.43027,0.83462,0.96914,0.96,0.98763,0.77433,0.76152,0.65426,0.75196,0.000978467,0.000978467,0.000978467
156,2014.09,0.80632,0.415,0.83511,0.9709,0.95342,0.98691,0.77358,0.77417,0.529,0.75932,0.000971833,0.000971833,0.000971833
157,2026.89,0.81668,0.41392,0.84109,0.9719,0.96343,0.98918,0.77485,0.76451,0.43083,0.75398,0.0009652,0.0009652,0.0009652
158,2039.77,0.79482,0.41092,0.83172,0.96661,0.95956,0.98767,0.78061,0.76218,0.39924,0.75033,0.000958567,0.000958567,0.000958567
159,2052.53,0.81201,0.42027,0.83188,0.9789,0.95436,0.98854,0.77284,0.76365,0.49437,0.75469,0.000951933,0.000951933,0.000951933
160,2065.43,0.81444,0.41408,0.83298,0.96911,0.96343,0.98939,0.77564,0.75633,0.5963,0.75162,0.0009453,0.0009453,0.0009453
161,2078.02,0.80714,0.413,0.83628,0.9812,0.95455,0.9895,0.77583,0.75064,0.39291,0.75019,0.000938667,0.000938667,0.000938667
162,2090.82,0.7877,0.41589,0.83153,0.97119,0.96321,0.98901,0.77702,0.75906,0.38798,0.7499,0.000932033,0.000932033,0.000932033
163,2103.54,0.80742,0.4217,0.8369,0.98102,0.952,0.98822,0.77767,0.75326,0.38107,0.74994,0.0009254,0.0009254,0.0009254
164,2116.29,0.80206,0.41276,0.83518,0.97562,0.96023,0.9897,0.77887,0.7652,0.52583,0.75537,0.000918767,0.000918767,0.000918767
165,2129.03,0.81038,0.41704,0.83508,0.9767,0.96114,0.98949,0.77637,0.76729,0.42583,0.75484,0.000912133,0.000912133,0.000912133
166,2141.79,0.80748,0.41729,0.83335,0.96992,0.95813,0.98712,0.77794,0.75955,0.4235,0.75433,0.0009055,0.0009055,0.0009055
167,2154.51,0.81552,0.42371,0.83382,0.97945,0.95657,0.98934,0.78127,0.75788,0.381,0.75158,0.000898867,0.000898867,0.000898867
168,2167.31,0.81109,0.41638,0.83698,0.98189,0.95429,0.98772,0.77849,0.75865,0.42809,0.75176,0.000892233,0.000892233,0.000892233
169,2180.22,0.78733,0.41114,0.82862,0.97676,0.96081,0.98779,0.77976,0.75485,0.52489,0.75081,0.0008856,0.0008856,0.0008856
170,2193.14,0.78346,0.41068,0.83272,0.97838,0.95657,0.98694,0.78297,0.74771,0.41777,0.74782,0.000878967,0.000878967,0.000878967
171,2205.91,0.78972,0.40561,0.83264,0.9742,0.95429,0.98584,0.77838,0.76515,0.39709,0.75155,0.000872333,0.000872333,0.000872333
172,2218.52,0.78717,0.40558,0.83341,0.98014,0.95861,0.98703,0.77704,0.76164,0.53682,0.75412,0.0008657,0.0008657,0.0008657
173,2231.43,0.7817,0.39928,0.83248,0.97885,0.96,0.98896,0.77959,0.75762,0.42347,0.75041,0.000859067,0.000859067,0.000859067
174,2244.18,0.79367,0.41345,0.83231,0.97434,0.95475,0.9895,0.78229,0.75573,0.44297,0.75067,0.000852433,0.000852433,0.000852433
175,2256.97,0.78758,0.40368,0.82967,0.97012,0.96463,0.98838,0.7776,0.75639,0.39324,0.75193,0.0008458,0.0008458,0.0008458
176,2269.69,0.78619,0.4054,0.83249,0.96663,0.96001,0.98847,0.77932,0.75333,0.38518,0.75267,0.000839167,0.000839167,0.000839167
177,2282.36,0.79168,0.39749,0.83083,0.97008,0.96457,0.98848,0.77717,0.75825,0.39105,0.75308,0.000832533,0.000832533,0.000832533
178,2295.15,0.79016,0.40668,0.82852,0.98015,0.9594,0.98767,0.77571,0.76085,0.48435,0.75495,0.0008259,0.0008259,0.0008259
179,2307.67,0.77812,0.4036,0.82171,0.98348,0.95237,0.98816,0.78262,0.75755,0.37779,0.75345,0.000819267,0.000819267,0.000819267
180,2320.41,0.78184,0.39673,0.82928,0.98245,0.94971,0.9891,0.77891,0.76144,0.38993,0.75276,0.000812633,0.000812633,0.000812633
181,2333.03,0.77707,0.40706,0.82859,0.98005,0.95457,0.98845,0.77832,0.75607,0.4135,0.75095,0.000806,0.000806,0.000806
182,2345.81,0.78111,0.40471,0.83009,0.97818,0.95429,0.98837,0.776,0.75785,0.43106,0.75119,0.000799367,0.000799367,0.000799367
183,2358.38,0.77891,0.40247,0.8286,0.98032,0.95086,0.98957,0.78346,0.75117,0.38439,0.75338,0.000792733,0.000792733,0.000792733
184,2371.24,0.78059,0.4048,0.8297,0.97305,0.96343,0.98811,0.78108,0.7562,0.40904,0.75083,0.0007861,0.0007861,0.0007861
185,2383.96,0.75754,0.39191,0.82411,0.97013,0.96495,0.98927,0.77572,0.7555,0.4147,0.75356,0.000779467,0.000779467,0.000779467
