epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,302.819,1.06696,0.57303,0.88232,0.90665,0.65863,0.66455,0.40266,1.02189,0.55179,0.90362,0.00113752,0.00113752,0.00113752
43,309.653,1.03905,0.5579,0.88189,0.9028,0.59401,0.62262,0.41393,1.02987,0.55444,0.90308,0.00113041,0.00113041,0.00113041
44,316.301,1.01577,0.56698,0.8795,0.49507,0.82597,0.60826,0.37533,1.09395,0.59599,0.91316,0.0011233,0.0011233,0.0011233
45,323.047,1.0174,0.54416,0.8753,0.97892,0.64259,0.71822,0.44579,0.99722,0.55894,0.89838,0.00111619,0.00111619,0.00111619
46,329.649,1.02043,0.55436,0.8743,0.49961,0.64673,0.62134,0.43751,1.06356,0.59633,0.90853,0.00110908,0.00110908,0.00110908
47,336.455,1.01473,0.56295,0.86847,0.94926,0.62598,0.68997,0.44628,1.01446,0.54306,0.89505,0.00110197,0.00110197,0.00110197
48,343.02,1.01092,0.563,0.87476,0.94612,0.62234,0.69478,0.42627,0.9943,0.59839,0.89578,0.00109486,0.00109486,0.00109486
49,349.579,1.01143,0.54865,0.87609,0.64694,0.74197,0.73393,0.46238,1.0283,0.53853,0.89104,0.00108775,0.00108775,0.00108775
50,356.091,1.0049,0.54951,0.86961,0.93741,0.64439,0.65815,0.41644,0.99932,0.55129,0.9093,0.00108065,0.00108065,0.00108065
51,362.816,0.98607,0.52872,0.87471,0.57482,0.73394,0.65293,0.41141,1.01464,0.56766,0.9019,0.00107354,0.00107354,0.00107354
52,369.543,0.99026,0.53554,0.87299,0.94223,0.63444,0.68367,0.42985,1.00674,0.54107,0.89688,0.00106643,0.00106643,0.00106643
53,376.276,0.99558,0.55141,0.87065,0.74008,0.72667,0.75011,0.51573,0.98823,0.53107,0.89231,0.00105932,0.00105932,0.00105932
54,383.062,0.98298,0.54138,0.86684,0.94407,0.64357,0.7326,0.46557,1.00857,0.54106,0.89763,0.00105221,0.00105221,0.00105221
55,389.789,0.98319,0.55153,0.86266,0.81319,0.73896,0.74388,0.46413,0.99901,0.53019,0.89324,0.0010451,0.0010451,0.0010451
56,396.532,0.99497,0.54017,0.86559,0.74137,0.74063,0.70782,0.4096,0.99841,0.53895,0.88868,0.00103799,0.00103799,0.00103799
57,403.302,1.02236,0.543,0.88147,0.66211,0.74197,0.71906,0.45983,1.00059,0.55457,0.89713,0.00103088,0.00103088,0.00103088
58,409.887,0.97575,0.53109,0.86775,0.60443,0.68632,0.70567,0.47014,0.97863,0.55432,0.89065,0.00102377,0.00102377,0.00102377
59,416.722,0.97052,0.53698,0.86562,0.71182,0.7413,0.68597,0.43999,1.02432,0.56723,0.90508,0.00101666,0.00101666,0.00101666
60,423.513,0.97662,0.52756,0.87024,0.81513,0.69301,0.68873,0.44758,1.0087,0.52259,0.89504,0.00100955,0.00100955,0.00100955
61,430.25,0.96758,0.52276,0.86631,0.76554,0.74063,0.75666,0.47234,1.03336,0.54618,0.90636,0.00100244,0.00100244,0.00100244
62,436.674,0.97994,0.53249,0.87054,0.72233,0.73862,0.71154,0.42443,0.99755,0.52579,0.89122,0.000995334,0.000995334,0.000995334
63,443.363,1.00107,0.54347,0.86235,0.93506,0.63783,0.68584,0.42883,1.03163,0.53965,0.90211,0.000988225,0.000988225,0.000988225
64,450.072,0.97134,0.52424,0.86123,0.97398,0.60566,0.68043,0.42971,1.00625,0.54086,0.89876,0.000981116,0.000981116,0.000981116
65,456.695,0.97931,0.52683,0.86653,0.70197,0.82129,0.77367,0.50984,1.00634,0.55133,0.89971,0.000974006,0.000974006,0.000974006
66,463.405,0.95158,0.5157,0.85861,0.67431,0.74041,0.68759,0.43885,0.99465,0.5324,0.90286,0.000966897,0.000966897,0.000966897
