epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,546.449,1.2024,0.68756,0.90508,0.95681,0.70304,0.73124,0.49236,1.20788,0.67213,0.9273,0.000995031,0.000995031,0.000995031
43,558.557,1.19659,0.67486,0.9162,0.87251,0.7271,0.75573,0.46936,1.24492,0.67383,0.93484,0.000988813,0.000988813,0.000988813
44,570.896,1.22734,0.6981,0.91108,0.97018,0.70533,0.74307,0.47492,1.21017,0.67737,0.93175,0.000982594,0.000982594,0.000982594
45,583.026,1.19968,0.68254,0.91458,0.85551,0.55561,0.70071,0.43084,1.22598,0.68435,0.92478,0.000976375,0.000976375,0.000976375
46,595.367,1.18,0.67629,0.90155,0.95173,0.64309,0.79461,0.50098,1.19051,0.66839,0.91884,0.000970156,0.000970156,0.000970156
47,606.84,1.20315,0.67884,0.90901,0.92268,0.71354,0.78898,0.48524,1.18466,0.65401,0.92854,0.000963938,0.000963938,0.000963938
48,618.97,1.21587,0.68711,0.90911,0.65539,0.97169,0.7906,0.51941,1.18742,0.65337,0.92109,0.000957719,0.000957719,0.000957719
49,631.484,1.15851,0.65682,0.90649,0.97224,0.67238,0.81405,0.52982,1.15618,0.65027,0.91108,0.0009515,0.0009515,0.0009515
50,644.041,1.19248,0.68737,0.90783,0.96714,0.7154,0.85404,0.52194,1.17909,0.657,0.91892,0.000945281,0.000945281,0.000945281
51,656.599,1.1656,0.64831,0.90241,0.94042,0.72057,0.81334,0.53763,1.18814,0.64069,0.91823,0.000939063,0.000939063,0.000939063
52,669.063,1.15961,0.65994,0.90366,0.56577,0.82866,0.77136,0.45958,1.19593,0.64408,0.91424,0.000932844,0.000932844,0.000932844
53,681.348,1.14301,0.6411,0.90049,0.95048,0.69896,0.76775,0.46541,1.15544,0.63051,0.91371,0.000926625,0.000926625,0.000926625
54,692.919,1.2005,0.6705,0.90316,0.89864,0.71556,0.83276,0.53068,1.16646,0.65427,0.91506,0.000920406,0.000920406,0.000920406
55,705.232,1.16236,0.64606,0.90698,0.64017,0.91618,0.78084,0.52328,1.18236,0.64862,0.91821,0.000914187,0.000914187,0.000914187
56,717.999,1.16576,0.64311,0.90083,0.95393,0.69757,0.78052,0.51215,1.15674,0.62715,0.91213,0.000907969,0.000907969,0.000907969
57,730.384,1.16563,0.63827,0.90157,0.97055,0.70229,0.76503,0.46792,1.18875,0.63531,0.91365,0.00090175,0.00090175,0.00090175
58,743.13,1.16201,0.62927,0.9028,0.69386,0.71605,0.7621,0.51928,1.15798,0.61998,0.91528,0.000895531,0.000895531,0.000895531
59,755.758,1.16101,0.63156,0.89911,0.96933,0.70121,0.74468,0.49441,1.15577,0.63319,0.91378,0.000889312,0.000889312,0.000889312
60,768.138,1.14471,0.62109,0.89215,0.97026,0.71765,0.74406,0.46284,1.14982,0.61662,0.91126,0.000883094,0.000883094,0.000883094
61,779.72,1.17023,0.63569,0.89881,0.95217,0.72051,0.74615,0.45828,1.14317,0.62324,0.90608,0.000876875,0.000876875,0.000876875
62,791.421,1.15374,0.62953,0.88801,0.97162,0.63039,0.70355,0.46489,1.13532,0.61881,0.90571,0.000870656,0.000870656,0.000870656
63,803.788,1.13556,0.63068,0.89148,0.93938,0.60982,0.69083,0.44857,1.16763,0.63248,0.91478,0.000864437,0.000864437,0.000864437
