epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,401.251,1.14318,0.65546,0.96386,0.95998,0.64466,0.74633,0.48293,1.16165,0.64932,0.98113,0.000995031,0.000995031,0.000995031
43,410.341,1.13161,0.65248,0.95372,0.9408,0.68394,0.77182,0.4977,1.17164,0.64227,0.96832,0.000988813,0.000988813,0.000988813
44,419.378,1.14311,0.66826,0.96536,0.96147,0.63195,0.74003,0.49858,1.20049,0.64397,0.9906,0.000982594,0.000982594,0.000982594
45,428.258,1.1135,0.6405,0.95499,0.90097,0.6785,0.82766,0.5619,1.15694,0.62721,0.98118,0.000976375,0.000976375,0.000976375
46,437.355,1.12178,0.64368,0.95524,0.91346,0.66962,0.75752,0.49794,1.14953,0.63056,0.98116,0.000970156,0.000970156,0.000970156
47,446.401,1.10162,0.6284,0.94847,0.97075,0.68196,0.83618,0.57306,1.15324,0.61929,0.9714,0.000963938,0.000963938,0.000963938
48,455.533,1.09625,0.62194,0.94715,0.92709,0.65481,0.78809,0.49433,1.20393,0.64815,0.98254,0.000957719,0.000957719,0.000957719
49,464.559,1.10249,0.62939,0.94446,0.95511,0.68467,0.82658,0.56483,1.19096,0.66355,0.9729,0.0009515,0.0009515,0.0009515
50,473.672,1.10422,0.63952,0.94872,0.96653,0.6711,0.83235,0.53795,1.18998,0.63564,0.97522,0.000945281,0.000945281,0.000945281
51,482.703,1.10847,0.63119,0.95085,0.97132,0.64197,0.75324,0.47474,1.20736,0.66745,0.98848,0.000939063,0.000939063,0.000939063
52,491.604,1.10258,0.62392,0.94786,0.84842,0.66217,0.817,0.56925,1.17084,0.63647,0.98031,0.000932844,0.000932844,0.000932844
53,500.585,1.08199,0.61088,0.94154,0.80379,0.8192,0.84565,0.56159,1.15231,0.61981,0.96573,0.000926625,0.000926625,0.000926625
54,509.727,1.06991,0.60283,0.93739,0.97148,0.6755,0.83078,0.56052,1.14996,0.63862,0.9647,0.000920406,0.000920406,0.000920406
55,518.623,1.0806,0.6109,0.94237,0.89075,0.68491,0.73991,0.47291,1.13813,0.60215,0.95944,0.000914187,0.000914187,0.000914187
56,527.51,1.07792,0.59918,0.93011,0.93176,0.66749,0.73443,0.46712,1.17915,0.6241,0.9857,0.000907969,0.000907969,0.000907969
57,536.593,1.05653,0.59975,0.939,0.8976,0.67783,0.73905,0.48421,1.17533,0.60288,0.98036,0.00090175,0.00090175,0.00090175
58,545.882,1.05314,0.58449,0.9292,0.93119,0.68408,0.77128,0.50575,1.18222,0.60738,0.97403,0.000895531,0.000895531,0.000895531
59,554.744,1.09004,0.61918,0.94257,0.95854,0.67525,0.84621,0.56109,1.15067,0.60743,0.96965,0.000889312,0.000889312,0.000889312
60,563.601,1.04458,0.59407,0.92981,0.98513,0.6699,0.74313,0.48711,1.13312,0.60472,0.96366,0.000883094,0.000883094,0.000883094
61,572.63,1.05174,0.5825,0.92938,0.92562,0.66492,0.82933,0.56631,1.15906,0.5992,0.98947,0.000876875,0.000876875,0.000876875
62,581.9,1.04559,0.58613,0.92824,0.90494,0.68684,0.82915,0.57128,1.1295,0.60255,0.9572,0.000870656,0.000870656,0.000870656
63,590.794,1.0481,0.59005,0.92649,0.94849,0.6433,0.7366,0.49355,1.1545,0.6095,0.96977,0.000864437,0.000864437,0.000864437
64,599.844,1.04379,0.59666,0.9366,0.92499,0.69201,0.74616,0.49312,1.13944,0.59688,0.96626,0.000858219,0.000858219,0.000858219
65,608.82,1.05052,0.59068,0.93252,0.94587,0.64775,0.72678,0.48374,1.11005,0.58517,0.95743,0.000852,0.000852,0.000852
66,617.81,1.02982,0.58023,0.92956,0.96196,0.64507,0.77504,0.51194,1.12139,0.58067,0.96937,0.000845781,0.000845781,0.000845781
67,626.749,1.03732,0.57802,0.93114,0.94558,0.67901,0.79438,0.54439,1.1478,0.59738,0.96789,0.000839563,0.000839563,0.000839563
68,635.796,1.0345,0.58152,0.92315,0.96867,0.63612,0.74014,0.48374,1.12053,0.59287,0.96404,0.000833344,0.000833344,0.000833344
69,645.021,1.02156,0.56644,0.91902,0.76026,0.82345,0.82987,0.58243,1.14158,0.60635,0.96616,0.000827125,0.000827125,0.000827125
70,654.136,1.03202,0.57557,0.93142,0.66058,0.82484,0.8238,0.55906,1.14164,0.59556,0.96939,0.000820906,0.000820906,0.000820906
71,663.051,1.01507,0.55844,0.92613,0.76805,0.82281,0.83862,0.54368,1.1579,0.58893,0.97252,0.000814688,0.000814688,0.000814688
72,672.166,0.99924,0.5561,0.91534,0.95454,0.64794,0.75138,0.5148,1.12434,0.5608,0.96108,0.000808469,0.000808469,0.000808469
73,681.287,1.03236,0.57451,0.92471,0.72385,0.82428,0.84246,0.53896,1.13941,0.57664,0.96565,0.00080225,0.00080225,0.00080225
74,690.44,1.01774,0.57326,0.91686,0.97583,0.64661,0.75612,0.50809,1.13259,0.58275,0.97054,0.000796031,0.000796031,0.000796031
75,699.426,0.99985,0.55454,0.91511,0.97642,0.61033,0.72427,0.50493,1.1567,0.58544,0.97122,0.000789813,0.000789813,0.000789813
