epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,2526.51,0.48251,0.25595,0.79587,0.99039,0.98042,0.99264,0.8974,0.47329,0.2479,0.75318,0.006898,0.006898,0.006898
96,2552.93,0.47778,0.25745,0.79801,0.98993,0.98184,0.99214,0.89794,0.46724,0.25733,0.75087,0.006865,0.006865,0.006865
97,2579.28,0.47964,0.25781,0.79872,0.98987,0.97859,0.99322,0.89636,0.46955,0.24938,0.75188,0.006832,0.006832,0.006832
98,2605.71,0.47416,0.25589,0.79597,0.98704,0.98097,0.99295,0.89923,0.46379,0.3278,0.7516,0.006799,0.006799,0.006799
99,2632.27,0.47384,0.25342,0.79649,0.98896,0.98048,0.99331,0.89968,0.46761,0.26637,0.75208,0.006766,0.006766,0.006766
100,2658.32,0.46731,0.25336,0.79503,0.98981,0.98145,0.99264,0.8991,0.46749,0.25429,0.75183,0.006733,0.006733,0.006733
101,2684.52,0.4687,0.25226,0.79423,0.9857,0.98395,0.9928,0.90065,0.46377,0.27717,0.75125,0.0067,0.0067,0.0067
102,2710.91,0.46787,0.25154,0.79407,0.99038,0.97933,0.99306,0.90103,0.46305,0.52464,0.75221,0.006667,0.006667,0.006667
103,2737.38,0.46515,0.24764,0.79543,0.98802,0.98059,0.99321,0.90163,0.46124,0.34813,0.75277,0.006634,0.006634,0.006634
104,2763.68,0.45921,0.24855,0.79541,0.98941,0.97812,0.9933,0.90497,0.45656,0.36828,0.75175,0.006601,0.006601,0.006601
105,2790.19,0.45857,0.24384,0.7959,0.99274,0.98002,0.99358,0.90229,0.45507,0.28128,0.74925,0.006568,0.006568,0.006568
106,2816.46,0.45714,0.24623,0.79595,0.98805,0.98298,0.9934,0.90361,0.45089,0.2458,0.75081,0.006535,0.006535,0.006535
107,2842.65,0.45417,0.24617,0.79292,0.98946,0.98232,0.99375,0.901,0.45416,0.28058,0.75248,0.006502,0.006502,0.006502
108,2869.09,0.45408,0.24489,0.79299,0.98805,0.98097,0.99313,0.90259,0.45408,0.24437,0.75244,0.006469,0.006469,0.006469
109,2895.18,0.45309,0.24537,0.79158,0.98804,0.98274,0.99254,0.90126,0.44935,0.28175,0.75035,0.006436,0.006436,0.006436
110,2921.82,0.4526,0.24599,0.79209,0.98947,0.9833,0.9937,0.90408,0.44778,0.35494,0.75003,0.006403,0.006403,0.006403
111,2948.09,0.44666,0.24251,0.79341,0.99182,0.98089,0.99337,0.90584,0.44338,0.41001,0.74943,0.00637,0.00637,0.00637
112,2974.58,0.44502,0.24178,0.79209,0.98993,0.98253,0.99305,0.90534,0.44166,0.30219,0.74864,0.006337,0.006337,0.006337
113,3000.86,0.4396,0.24044,0.79111,0.98556,0.98478,0.99284,0.90815,0.44379,0.33322,0.75055,0.006304,0.006304,0.006304
114,3027.45,0.44149,0.2405,0.7919,0.98899,0.98331,0.99338,0.90843,0.44155,0.3492,0.74883,0.006271,0.006271,0.006271
115,3053.85,0.44164,0.23938,0.79271,0.99138,0.98434,0.99282,0.90569,0.44354,0.38923,0.75023,0.006238,0.006238,0.006238
116,3080.15,0.4359,0.23846,0.79199,0.9904,0.98171,0.99347,0.90953,0.43887,0.32991,0.74962,0.006205,0.006205,0.006205
117,3106.85,0.43275,0.23976,0.79055,0.98899,0.98249,0.99373,0.90953,0.43571,0.37743,0.74917,0.006172,0.006172,0.006172
118,3133.35,0.43324,0.23712,0.78893,0.98994,0.98338,0.99395,0.91073,0.4359,0.28297,0.74981,0.006139,0.006139,0.006139
119,3159.56,0.43563,0.23735,0.79214,0.99229,0.98026,0.99339,0.91049,0.43544,0.23495,0.74806,0.006106,0.006106,0.006106
120,3185.88,0.42877,0.23393,0.79148,0.9935,0.98097,0.99344,0.90868,0.4369,0.23042,0.74965,0.006073,0.006073,0.006073
121,3212.36,0.42492,0.23445,0.79239,0.99231,0.98177,0.99371,0.91169,0.42889,0.23166,0.74952,0.00604,0.00604,0.00604
122,3239.16,0.42517,0.23316,0.78966,0.98984,0.98287,0.99316,0.91168,0.42895,0.30824,0.74916,0.006007,0.006007,0.006007
