epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,475.46,1.07876,0.58656,0.88511,0.93953,0.9352,0.96978,0.67003,0.91234,0.88306,0.75279,0.00159205,0.00159205,0.00159205
43,486.176,1.09938,0.59099,0.89309,0.94499,0.90133,0.95963,0.66559,0.92247,0.79156,0.75572,0.0015821,0.0015821,0.0015821
44,496.932,1.07129,0.56847,0.88222,0.94596,0.92803,0.97288,0.67171,0.88152,1.60469,0.75019,0.00157215,0.00157215,0.00157215
45,507.392,1.051,0.55991,0.87344,0.9527,0.91959,0.97136,0.66768,0.90523,1.29843,0.75666,0.0015622,0.0015622,0.0015622
46,518.146,1.08038,0.57071,0.88691,0.94396,0.91605,0.95778,0.65528,0.95145,0.79343,0.77402,0.00155225,0.00155225,0.00155225
47,528.662,1.08278,0.58393,0.88888,0.93858,0.92273,0.96811,0.65234,0.93615,1.53742,0.75851,0.0015423,0.0015423,0.0015423
48,539.093,1.06277,0.57461,0.88445,0.94153,0.92342,0.96964,0.67644,0.89632,0.59241,0.75382,0.00153235,0.00153235,0.00153235
49,549.816,1.04817,0.55993,0.8833,0.94988,0.92047,0.96922,0.68568,0.87931,0.63986,0.74908,0.0015224,0.0015224,0.0015224
50,560.675,1.06727,0.57688,0.88013,0.93119,0.92194,0.97364,0.66934,0.92428,0.68195,0.75489,0.00151245,0.00151245,0.00151245
51,571.255,1.03646,0.55174,0.88618,0.93959,0.92194,0.96343,0.66084,0.93534,0.85191,0.75673,0.0015025,0.0015025,0.0015025
52,581.866,1.07168,0.56863,0.88077,0.93636,0.93373,0.97147,0.6685,0.91794,0.78534,0.75785,0.00149255,0.00149255,0.00149255
53,592.407,1.06307,0.56025,0.87294,0.95649,0.92636,0.97166,0.68458,0.90088,0.58104,0.75619,0.0014826,0.0014826,0.0014826
54,602.974,1.06444,0.55643,0.88024,0.95172,0.92907,0.9751,0.67465,0.907,0.91031,0.75481,0.00147265,0.00147265,0.00147265
55,613.589,1.04075,0.55749,0.87674,0.94838,0.919,0.97079,0.67747,0.8816,1.27679,0.74977,0.0014627,0.0014627,0.0014627
56,624.212,1.08155,0.57767,0.88176,0.96174,0.92549,0.97381,0.68713,0.88793,1.70093,0.74775,0.00145275,0.00145275,0.00145275
57,635.055,1.01618,0.53601,0.86451,0.9376,0.91753,0.96334,0.66498,0.93386,0.7106,0.74589,0.0014428,0.0014428,0.0014428
58,645.735,1.04405,0.54513,0.87138,0.93624,0.92983,0.97171,0.6805,0.87835,1.39188,0.74884,0.00143285,0.00143285,0.00143285
59,656.485,1.05334,0.55489,0.88415,0.94847,0.92164,0.97288,0.68257,0.89645,0.70311,0.74886,0.0014229,0.0014229,0.0014229
60,667.156,1.0422,0.53914,0.87713,0.95666,0.91033,0.97704,0.69248,0.87239,0.64997,0.7435,0.00141295,0.00141295,0.00141295
61,677.695,1.02744,0.53853,0.87437,0.94181,0.92959,0.96999,0.67606,0.89806,0.87065,0.74471,0.001403,0.001403,0.001403
62,688.413,1.01543,0.52789,0.86793,0.93415,0.9401,0.9794,0.69915,0.85852,0.51885,0.73735,0.00139305,0.00139305,0.00139305
63,699.033,1.00943,0.52949,0.86153,0.95113,0.91715,0.97275,0.6905,0.87109,0.59985,0.74247,0.0013831,0.0013831,0.0013831
64,709.827,1.02426,0.52752,0.87401,0.95184,0.93141,0.97575,0.69479,0.86178,0.59668,0.74231,0.00137315,0.00137315,0.00137315
65,720.395,1.01709,0.52841,0.8711,0.96147,0.91874,0.97454,0.69659,0.86956,0.90829,0.7435,0.0013632,0.0013632,0.0013632
66,731.064,1.00573,0.53104,0.8669,0.93214,0.94698,0.97745,0.6994,0.87298,0.71579,0.74203,0.00135325,0.00135325,0.00135325
67,741.715,0.98219,0.51395,0.86463,0.94787,0.93733,0.97809,0.69866,0.85471,0.59207,0.73985,0.0013433,0.0013433,0.0013433
68,752.275,0.99267,0.5219,0.86191,0.94238,0.93936,0.97351,0.6835,0.90696,1.04719,0.74944,0.00133335,0.00133335,0.00133335
69,763.075,0.99897,0.52302,0.86051,0.95152,0.92493,0.97672,0.70128,0.87374,0.74343,0.73716,0.0013234,0.0013234,0.0013234
70,773.809,1.0098,0.52448,0.86522,0.95856,0.91984,0.97635,0.69593,0.87059,0.47285,0.74413,0.00131345,0.00131345,0.00131345
71,784.573,0.99533,0.52347,0.86669,0.93679,0.93858,0.97443,0.69399,0.87635,1.09608,0.7436,0.0013035,0.0013035,0.0013035
72,795.184,0.99219,0.53309,0.87022,0.92706,0.95458,0.97837,0.69474,0.87067,0.70557,0.74323,0.00129355,0.00129355,0.00129355
73,805.844,1.01125,0.52889,0.86977,0.93127,0.93795,0.97474,0.69391,0.87343,0.48687,0.73731,0.0012836,0.0012836,0.0012836
74,816.417,0.99394,0.51644,0.86442,0.94767,0.9352,0.97896,0.69592,0.85812,0.55808,0.73756,0.00127365,0.00127365,0.00127365
75,826.818,0.97185,0.51333,0.85545,0.93704,0.94257,0.98081,0.69521,0.87787,0.59877,0.74193,0.0012637,0.0012637,0.0012637
76,837.564,0.99191,0.51398,0.8559,0.94528,0.94143,0.97493,0.68818,0.90745,0.52666,0.74323,0.00125375,0.00125375,0.00125375
77,848.301,0.9879,0.52194,0.86711,0.95049,0.93301,0.97777,0.69927,0.85917,0.54672,0.73643,0.0012438,0.0012438,0.0012438
78,859.028,1.00144,0.51722,0.86455,0.94458,0.94404,0.97792,0.69634,0.87033,1.05183,0.73654,0.00123385,0.00123385,0.00123385
79,869.616,0.97223,0.50842,0.86158,0.96325,0.91311,0.97281,0.68799,0.87127,0.68148,0.7421,0.0012239,0.0012239,0.0012239
80,880.258,0.95272,0.49678,0.8558,0.94443,0.94256,0.97737,0.70104,0.8595,0.63875,0.73753,0.00121395,0.00121395,0.00121395
81,890.796,0.98835,0.51154,0.86159,0.94578,0.9514,0.97964,0.705,0.85805,0.57001,0.73857,0.001204,0.001204,0.001204
82,901.201,0.96903,0.50384,0.86041,0.93156,0.95434,0.97939,0.70336,0.86279,0.62356,0.74041,0.00119405,0.00119405,0.00119405
83,911.671,0.95317,0.49242,0.85676,0.94642,0.93654,0.97579,0.7035,0.85973,0.61105,0.7417,0.0011841,0.0011841,0.0011841
84,922.47,0.94995,0.49499,0.85466,0.96176,0.93078,0.98352,0.70668,0.85697,0.59406,0.73734,0.00117415,0.00117415,0.00117415
85,933.04,0.97237,0.50628,0.8669,0.92818,0.94109,0.97594,0.70189,0.85145,0.50091,0.73945,0.0011642,0.0011642,0.0011642
86,943.642,0.97601,0.50066,0.85416,0.93617,0.95045,0.97989,0.7094,0.83842,0.6833,0.73819,0.00115425,0.00115425,0.00115425
87,954.384,0.97163,0.51594,0.86104,0.95074,0.93804,0.97359,0.70222,0.85336,0.4644,0.73499,0.0011443,0.0011443,0.0011443
88,965.103,0.96638,0.50342,0.85679,0.95247,0.94445,0.97828,0.70227,0.85175,0.62189,0.73679,0.00113435,0.00113435,0.00113435
89,975.527,0.93499,0.49898,0.85511,0.94185,0.95729,0.98273,0.70525,0.8486,0.46535,0.73809,0.0011244,0.0011244,0.0011244
90,986.318,0.96664,0.49944,0.86038,0.94806,0.94093,0.97596,0.70316,0.85413,0.58624,0.73567,0.00111445,0.00111445,0.00111445
91,996.801,0.96742,0.50675,0.85834,0.95167,0.92793,0.97969,0.69672,0.84573,0.83816,0.73432,0.0011045,0.0011045,0.0011045
92,1007.42,0.93016,0.48407,0.84915,0.93638,0.95876,0.98183,0.70728,0.84062,0.55282,0.73231,0.00109455,0.00109455,0.00109455
93,1018.09,0.95476,0.48934,0.85569,0.94581,0.95111,0.98111,0.71104,0.84103,0.6438,0.73495,0.0010846,0.0010846,0.0010846
94,1028.92,0.93367,0.49233,0.85121,0.9501,0.95339,0.98164,0.7083,0.84298,0.58587,0.7337,0.00107465,0.00107465,0.00107465
95,1039.2,0.94215,0.49085,0.85338,0.9471,0.94928,0.97907,0.71526,0.84756,0.50973,0.7406,0.0010647,0.0010647,0.0010647
96,1049.59,0.95093,0.49973,0.85194,0.94668,0.94132,0.97966,0.71464,0.84312,0.47526,0.73715,0.00105475,0.00105475,0.00105475
97,1060.26,0.93631,0.48681,0.85616,0.94373,0.93861,0.97601,0.70751,0.84372,0.88405,0.7366,0.0010448,0.0010448,0.0010448
98,1070.97,0.95197,0.48642,0.85513,0.93237,0.95287,0.97623,0.70801,0.84964,0.44428,0.73277,0.00103485,0.00103485,0.00103485
99,1081.7,0.91904,0.48505,0.84884,0.94667,0.94113,0.97787,0.71144,0.83526,0.54467,0.73306,0.0010249,0.0010249,0.0010249
100,1092.26,0.92576,0.47747,0.85586,0.94343,0.95434,0.9794,0.70895,0.8574,0.49322,0.73976,0.00101495,0.00101495,0.00101495
101,1102.76,0.91344,0.47251,0.84213,0.95959,0.94698,0.98018,0.7153,0.84794,0.43992,0.74342,0.001005,0.001005,0.001005
102,1113.32,0.92454,0.4831,0.84915,0.93265,0.9585,0.98021,0.71451,0.83351,0.59355,0.73546,0.00099505,0.00099505,0.00099505
103,1124.09,0.9347,0.48232,0.84672,0.94645,0.95434,0.98241,0.72296,0.839,0.46642,0.73679,0.0009851,0.0009851,0.0009851
104,1134.81,0.91027,0.47022,0.8552,0.947,0.94845,0.97927,0.70447,0.87594,0.43681,0.74252,0.00097515,0.00097515,0.00097515
105,1145.44,0.91511,0.47169,0.84858,0.94055,0.95529,0.98124,0.7148,0.84352,0.6464,0.73614,0.0009652,0.0009652,0.0009652
106,1155.95,0.90324,0.46261,0.85095,0.9711,0.93962,0.9815,0.72236,0.82847,0.51565,0.73725,0.00095525,0.00095525,0.00095525
107,1166.44,0.91153,0.47572,0.84668,0.9505,0.94256,0.97874,0.7081,0.84313,0.53609,0.73374,0.0009453,0.0009453,0.0009453
108,1176.95,0.92867,0.47516,0.85448,0.94545,0.94551,0.98174,0.7153,0.84494,0.44767,0.73947,0.00093535,0.00093535,0.00093535
109,1187.71,0.91103,0.4698,0.84307,0.94436,0.94995,0.97928,0.71796,0.83747,0.56345,0.72979,0.0009254,0.0009254,0.0009254
110,1198.36,0.90997,0.47346,0.84454,0.95641,0.93716,0.98198,0.72168,0.8393,0.59979,0.72837,0.00091545,0.00091545,0.00091545
111,1209.09,0.89558,0.46377,0.84266,0.95466,0.93814,0.984,0.71691,0.83115,0.57641,0.73142,0.0009055,0.0009055,0.0009055
112,1219.76,0.89569,0.45937,0.84103,0.94864,0.94551,0.98182,0.72205,0.81796,1.02802,0.72699,0.00089555,0.00089555,0.00089555
113,1230.28,0.89939,0.46911,0.8455,0.93983,0.94845,0.97772,0.70868,0.82996,0.46958,0.73604,0.0008856,0.0008856,0.0008856
114,1241.04,0.88037,0.44967,0.84642,0.9692,0.93814,0.98108,0.71289,0.84188,0.50862,0.73654,0.00087565,0.00087565,0.00087565
115,1251.64,0.90029,0.4543,0.84196,0.97524,0.92802,0.98101,0.71978,0.8501,0.47273,0.73441,0.0008657,0.0008657,0.0008657
116,1262.26,0.92629,0.47073,0.84194,0.95859,0.94256,0.98026,0.7195,0.84562,0.46549,0.74177,0.00085575,0.00085575,0.00085575
117,1273,0.88801,0.45585,0.84274,0.94215,0.96171,0.98159,0.72054,0.8337,0.45655,0.73706,0.0008458,0.0008458,0.0008458
118,1283.78,0.90101,0.46399,0.84278,0.96099,0.94333,0.98149,0.72322,0.8255,0.42926,0.73711,0.00083585,0.00083585,0.00083585
119,1294.46,0.88709,0.45827,0.84525,0.95256,0.94551,0.98167,0.72084,0.81647,0.59736,0.73187,0.0008259,0.0008259,0.0008259
120,1304.91,0.89361,0.45526,0.84703,0.9424,0.96383,0.9834,0.71926,0.83834,0.44011,0.73607,0.00081595,0.00081595,0.00081595
121,1315.37,0.88799,0.4566,0.84063,0.96005,0.93962,0.98024,0.72101,0.82937,0.42436,0.73366,0.000806,0.000806,0.000806
122,1325.96,0.89603,0.46227,0.83975,0.96648,0.94109,0.98172,0.7242,0.82175,0.51452,0.73023,0.00079605,0.00079605,0.00079605
123,1336.64,0.89038,0.45969,0.84272,0.96945,0.93477,0.98351,0.71893,0.83136,0.46925,0.73718,0.0007861,0.0007861,0.0007861
124,1347.45,0.8829,0.45228,0.84309,0.97207,0.92264,0.98019,0.72108,0.83127,0.43053,0.73179,0.00077615,0.00077615,0.00077615
125,1358.18,0.89021,0.44954,0.84139,0.93708,0.96506,0.98366,0.72213,0.82694,0.4204,0.73066,0.0007662,0.0007662,0.0007662
126,1368.97,0.88295,0.45814,0.84547,0.96336,0.94256,0.9819,0.72621,0.82245,0.49734,0.72871,0.00075625,0.00075625,0.00075625
127,1379.63,0.87789,0.44526,0.84095,0.95723,0.95595,0.98385,0.72331,0.83035,0.43403,0.73256,0.0007463,0.0007463,0.0007463
128,1390.4,0.85918,0.4375,0.83931,0.96617,0.94993,0.98302,0.72191,0.82363,0.58284,0.73005,0.00073635,0.00073635,0.00073635
129,1401.12,0.88528,0.44171,0.84391,0.96453,0.93814,0.98176,0.72006,0.82396,0.42141,0.72822,0.0007264,0.0007264,0.0007264
130,1411.74,0.87858,0.45166,0.83592,0.96436,0.93962,0.98129,0.72094,0.83321,0.73147,0.7314,0.00071645,0.00071645,0.00071645
131,1422.47,0.85149,0.4386,0.83395,0.96878,0.94109,0.98106,0.72958,0.81665,0.60632,0.72733,0.0007065,0.0007065,0.0007065
132,1433.25,0.88273,0.45037,0.84089,0.96399,0.94404,0.98243,0.72803,0.83816,0.52296,0.73908,0.00069655,0.00069655,0.00069655
133,1443.93,0.88024,0.45436,0.84042,0.95145,0.95244,0.98623,0.72537,0.82417,0.49145,0.73373,0.0006866,0.0006866,0.0006866
134,1454.65,0.86897,0.45192,0.84129,0.96812,0.93918,0.98463,0.72997,0.8211,0.59561,0.72999,0.00067665,0.00067665,0.00067665
135,1465.31,0.87007,0.44206,0.83854,0.96661,0.93814,0.98332,0.73113,0.81218,0.48081,0.72918,0.0006667,0.0006667,0.0006667
136,1475.81,0.84253,0.42889,0.82793,0.95483,0.96499,0.98573,0.73111,0.81884,0.41184,0.73273,0.00065675,0.00065675,0.00065675
137,1486.56,0.84359,0.43121,0.83478,0.95568,0.95279,0.98482,0.73137,0.81768,0.40523,0.72815,0.0006468,0.0006468,0.0006468
138,1497.23,0.84528,0.43327,0.83392,0.96196,0.93107,0.9836,0.73119,0.82073,0.42536,0.7293,0.00063685,0.00063685,0.00063685
139,1507.74,0.85629,0.43292,0.82911,0.95638,0.96865,0.98634,0.73082,0.82119,0.44169,0.72953,0.0006269,0.0006269,0.0006269
140,1518.36,0.84847,0.431,0.83695,0.94272,0.97202,0.9861,0.72554,0.81135,0.40565,0.72464,0.00061695,0.00061695,0.00061695
141,1529.04,0.84088,0.42959,0.83595,0.95929,0.95434,0.98242,0.72918,0.82443,0.42814,0.72963,0.000607,0.000607,0.000607
142,1539.83,0.84189,0.42701,0.83367,0.94244,0.96451,0.98347,0.72983,0.81852,0.42342,0.73021,0.00059705,0.00059705,0.00059705
143,1550.12,0.83092,0.42417,0.8281,0.9388,0.97054,0.98308,0.73172,0.81719,0.4546,0.73032,0.0005871,0.0005871,0.0005871
144,1560.82,0.82788,0.42255,0.82839,0.96685,0.93962,0.98488,0.73472,0.81301,0.39648,0.72692,0.00057715,0.00057715,0.00057715
145,1571.54,0.83389,0.42237,0.82914,0.94789,0.96444,0.98369,0.73306,0.82196,0.4114,0.72721,0.0005672,0.0005672,0.0005672
146,1582.33,0.82457,0.42084,0.82984,0.94507,0.96287,0.98215,0.73176,0.8206,0.42626,0.72928,0.00055725,0.00055725,0.00055725
147,1593.02,0.82541,0.41717,0.82996,0.96276,0.93078,0.98182,0.73487,0.81326,0.46384,0.73046,0.0005473,0.0005473,0.0005473
